instrument_name,option_type,underlying_price_S,strike_K,time_to_maturity_T,risk_free_rate_r,option_price_V,implied_vol
BTC-25SEP26-135000-C,call,63405.25,135000.0,0.2990385539938166,0.045,72.9160375,0.5622360683603361
BTC-25SEP26-140000-C,call,63399.38,140000.0,0.2990385539938166,0.045,66.56934899999999,0.5789886442135284
BTC-25SEP26-145000-C,call,63404.18,145000.0,0.2990385539938166,0.045,57.063762,0.5902347935401775
BTC-25SEP26-150000-C,call,63401.07,150000.0,0.2990385539938166,0.045,50.72085599999366,0.6029976424279617
BTC-25SEP26-155000-C,call,63404.85,155000.0,0.2990385539938166,0.045,47.5536375,0.618295960488086
BTC-25SEP26-160000-C,call,63418.57,160000.0,0.2990385539938166,0.045,44.392998999999996,0.6323513982684604
BTC-25SEP26-165000-C,call,63417.35,165000.0,0.2990385539938166,0.045,38.05040999999999,0.6401156389495828
BTC-25SEP26-170000-C,call,63417.35,170000.0,0.2990385539938166,0.045,38.05040999999999,0.6573428547603428
BTC-25SEP26-175000-C,call,63418.83,175000.0,0.2990385539938166,0.045,31.709415,0.6618520164173235
BTC-25SEP26-180000-C,call,63418.55,180000.0,0.2990385539938166,0.045,25.36741999999366,0.6633885435668985
BTC-25DEC26-30000-P,put,64091.08,30000.0,0.5483536224869673,0.045,480.68309999999997,0.6610452906200299
BTC-25DEC26-35000-P,put,64098.27,35000.0,0.5483536224869673,0.045,801.228375,0.6158848380067501
BTC-25DEC26-40000-C,call,64102.39,40000.0,0.5483536224869673,0.045,25384.546440000002,0.405998119377809
BTC-25DEC26-40000-P,put,64102.39,40000.0,0.5483536224869673,0.045,1266.0222025,0.5754814013321772
BTC-25DEC26-45000-C,call,64107.59,45000.0,0.5483536224869673,0.045,21091.397109999998,0.4201108213405308
BTC-25DEC26-45000-P,put,64111.62,45000.0,0.5483536224869673,0.045,1971.432315,0.5442623263134887
BTC-25DEC26-50000-C,call,64121.47,50000.0,0.5483536224869673,0.045,17120.432490000003,0.41809485455602263
BTC-25DEC26-50000-P,put,64124.5,50000.0,0.5483536224869673,0.045,2997.820375,0.5204151370741131
BTC-25DEC26-52000-P,put,64125.52,52000.0,0.5483536224869673,0.045,1923.7655999999997,0.38953576270943
BTC-25DEC26-54000-C,call,64125.57,54000.0,0.5483536224869673,0.045,14267.939325,0.41648854260698664
BTC-25DEC26-54000-P,put,64125.16,54000.0,0.5483536224869673,0.045,4136.07282,0.5079066389679567
BTC-25DEC26-55000-C,call,64124.82,55000.0,0.5483536224869673,0.045,13594.46184,0.4154824693845578
BTC-25DEC26-55000-P,put,64125.34,55000.0,0.5483536224869673,0.045,4456.711130000001,0.5047253344542383
BTC-25DEC26-56000-C,call,64126.43,56000.0,0.5483536224869673,0.045,12953.53886,0.41520569472037966
BTC-25DEC26-56000-P,put,64126.54,56000.0,0.5483536224869673,0.045,4825.522135,0.5036736278743659
BTC-25DEC26-58000-C,call,64126.54,58000.0,0.5483536224869673,0.045,11703.09355,0.4128802705374835
BTC-25DEC26-58000-P,put,64123.19,58000.0,0.5483536224869673,0.045,5594.7483274999995,0.5002786057324308
BTC-25DEC26-60000-C,call,64123.34,60000.0,0.5483536224869673,0.045,10548.28943,0.41159148871656115
BTC-25DEC26-60000-P,put,64123.34,60000.0,0.5483536224869673,0.045,6428.364835,0.49683630111157717
BTC-25DEC26-62000-C,call,64123.34,62000.0,0.5483536224869673,0.045,9474.223484999999,0.41010545587067476
BTC-25DEC26-62000-P,put,64123.36,62000.0,0.5483536224869673,0.045,7342.124720000001,0.49419946352205407
BTC-25DEC26-64000-C,call,64124.49,64000.0,0.5483536224869673,0.045,8496.494925,0.4094361723052157
BTC-25DEC26-64000-P,put,64124.49,64000.0,0.5483536224869673,0.045,8352.2148225,0.4932561739688456
BTC-25DEC26-65000-C,call,64128.61,65000.0,0.5483536224869673,0.045,8032.1084025,0.40870006536533354
BTC-25DEC26-65000-P,put,64128.94,65000.0,0.5483536224869673,0.045,8897.890425000001,0.493734689147943
BTC-25DEC26-66000-C,call,64136.26,66000.0,0.5483536224869673,0.045,7584.112744999999,0.40770853832189546
BTC-25DEC26-66000-P,put,64143.6,66000.0,0.5483536224869673,0.045,9445.1451,0.49366603045742635
BTC-25DEC26-68000-C,call,64141.46,68000.0,0.5483536224869673,0.045,6766.92403,0.40721531870067434
BTC-25DEC26-68000-P,put,64138.93,68000.0,0.5483536224869673,0.045,10631.027647500001,0.49511597723141576
BTC-25DEC26-70000-C,call,64139.31,70000.0,0.5483536224869673,0.045,6029.095139999999,0.40725190139428885
BTC-25DEC26-70000-P,put,64139.31,70000.0,0.5483536224869673,0.045,11865.77235,0.4960673093145854
BTC-25DEC26-72000-C,call,64143.73,72000.0,0.5483536224869673,0.045,5356.0014550000005,0.40689125918321717
BTC-25DEC26-72000-P,put,64143.89,72000.0,0.5483536224869673,0.045,13197.605367499998,0.4992618528098546
BTC-25DEC26-74000-C,call,64143.89,74000.0,0.5483536224869673,0.045,4730.611887499999,0.40570351097766627
BTC-25DEC26-74000-P,put,64143.89,74000.0,0.5483536224869673,0.045,14496.51914,0.4977724781580114
BTC-25DEC26-76000-C,call,64154.06,76000.0,0.5483536224869673,0.045,4202.09093,0.4062901704037274
BTC-25DEC26-76000-P,put,64159.23,76000.0,0.5483536224869673,0.045,16023.767692500001,0.5063289190653188
BTC-25DEC26-78000-C,call,64159.23,78000.0,0.5483536224869673,0.045,3721.23534,0.4065801573678572
BTC-25DEC26-78000-P,put,64159.23,78000.0,0.5483536224869673,0.045,17579.629020000004,0.5136767407786264
BTC-25DEC26-80000-C,call,64175.63,80000.0,0.5483536224869673,0.045,3321.0888524999996,0.4084609825323817
BTC-25DEC26-80000-P,put,64175.63,80000.0,0.5483536224869673,0.045,19140.3816475,0.5197313675530388
BTC-25DEC26-82000-C,call,64174.97,82000.0,0.5483536224869673,0.045,2919.961135,0.40788089353381657
BTC-25DEC26-82000-P,put,64175.79,82000.0,0.5483536224869673,0.045,20760.868065000002,0.5266103743855077
BTC-25DEC26-84000-C,call,64172.21,84000.0,0.5483536224869673,0.045,2598.974505,0.4097295855547869
BTC-25DEC26-84000-P,put,64172.21,84000.0,0.5483536224869673,0.045,22444.2304475,0.5351658420718999
BTC-25DEC26-85000-C,call,64170.76,85000.0,0.5483536224869673,0.045,2454.53157,0.41081061500325683
BTC-25DEC26-85000-P,put,64170.27,85000.0,0.5483536224869673,0.045,23277.7654425,0.5383627734729637
BTC-25DEC26-86000-C,call,64170.27,86000.0,0.5483536224869673,0.045,2294.0871525,0.41019921713093244
BTC-25DEC26-86000-P,put,64170.89,86000.0,0.5483536224869673,0.045,24705.79265,0.5758385934204857
BTC-25DEC26-88000-C,call,64170.48,88000.0,0.5483536224869673,0.045,2053.45536,0.4128195585308597
BTC-25DEC26-88000-P,put,64167.99,88000.0,0.5483536224869673,0.045,26437.21188,0.5848618589457028
BTC-25DEC26-90000-C,call,64167.99,90000.0,0.5483536224869673,0.045,1828.787715,0.4146048415834576
BTC-25DEC26-90000-P,put,64167.99,90000.0,0.5483536224869673,0.045,27656.40369,0.5618026887890931
BTC-25DEC26-92000-C,call,64167.41,92000.0,0.5483536224869673,0.045,1620.2271025000002,0.4155910117115333
BTC-25DEC26-92000-P,put,64167.5,92000.0,0.5483536224869673,0.045,30030.389999999996,0.6073031776521166
BTC-25DEC26-94000-C,call,64167.5,94000.0,0.5483536224869673,0.045,1459.810625,0.4186828536467721
BTC-25DEC26-94000-P,put,64166.58,94000.0,0.5483536224869673,0.045,31842.665324999994,0.6179374946534542
BTC-25DEC26-95000-C,call,64162.47,95000.0,0.5483536224869673,0.045,1363.4524874999936,0.41822526130713045
BTC-25DEC26-95000-P,put,64162.47,95000.0,0.5483536224869673,0.045,32257.681792500003,0.5918535264420993
BTC-25DEC26-96000-C,call,64161.93,96000.0,0.5483536224869673,0.045,1315.319565,0.4216386889013725
BTC-25DEC26-96000-P,put,64161.93,96000.0,0.5483536224869673,0.045,33701.0537325,0.6303722399054963
BTC-25DEC26-98000-C,call,64155.2,98000.0,0.5483536224869673,0.045,1170.8323999999998,0.42300395741488794
BTC-25DEC26-98000-P,put,64154.48,98000.0,0.5483536224869673,0.045,35541.581920000004,0.6407688279760849
BTC-25DEC26-100000-C,call,64154.48,100000.0,0.5483536224869673,0.045,1058.5489200000002,0.42594641983441345
BTC-25DEC26-100000-P,put,64151.16,100000.0,0.5483536224869673,0.045,36886.917,0.6181409632410122
BTC-25DEC26-102000-C,call,64152.75,102000.0,0.5483536224869673,0.045,962.29125,0.4292893647987443
BTC-25DEC26-102000-P,put,64152.75,102000.0,0.5483536224869673,0.045,39341.6739375,0.6676566754051033
BTC-25DEC26-104000-C,call,64153.46,104000.0,0.5483536224869673,0.045,866.0717099999999,0.4313459693722943
BTC-25DEC26-104000-P,put,64153.46,104000.0,0.5483536224869673,0.045,41250.67478,0.6808783151897524
BTC-25DEC26-105000-C,call,64153.46,105000.0,0.5483536224869673,0.045,833.9949799999999,0.43384518815443224
BTC-25DEC26-105000-P,put,64153.86,105000.0,0.5483536224869673,0.045,41651.893605,0.6500461502742783
BTC-25DEC26-106000-C,call,64154.01,106000.0,0.5483536224869673,0.045,801.9251250000001,0.4361133487893497
BTC-25DEC26-106000-P,put,64154.01,106000.0,0.5483536224869673,0.045,43159.6102275,0.693558620131929
BTC-25DEC26-108000-C,call,64150.53,108000.0,0.5483536224869673,0.045,721.6934625,0.43785796539589733
BTC-25DEC26-108000-P,put,64150.53,108000.0,0.5483536224869673,0.045,45081.7849575,0.7064213214961634
BTC-25DEC26-110000-C,call,64139.84,110000.0,0.5483536224869673,0.045,673.4683199999936,0.4430044223236745
BTC-25DEC26-110000-P,put,64143.68,110000.0,0.5483536224869673,0.045,46488.13208,0.6830523148790335
BTC-25DEC26-115000-C,call,64134.64,115000.0,0.5483536224869673,0.045,545.14444,0.45097539332387204
BTC-25DEC26-115000-P,put,64134.64,115000.0,0.5483536224869673,0.045,51868.8901,0.7518695922737855
BTC-25DEC26-120000-C,call,64130.55,120000.0,0.5483536224869673,0.045,464.94648749999357,0.46230385918652606
BTC-25DEC26-120000-P,put,64130.55,120000.0,0.5483536224869673,0.045,56771.5693875,0.7857500130959257
BTC-25DEC26-125000-C,call,64132.73,125000.0,0.5483536224869673,0.045,384.79638,0.4697580397576509
BTC-25DEC26-125000-P,put,64133.16,125000.0,0.5483536224869673,0.045,61712.13321000001,0.8207667834047921
BTC-25DEC26-130000-C,call,64134.14,130000.0,0.5483536224869673,0.045,323.877407,0.47762623351403366
BTC-25DEC26-130000-P,put,64134.14,130000.0,0.5483536224869673,0.045,66619.33792499999,0.8517102724767415
BTC-25DEC26-135000-C,call,64134.8,135000.0,0.5483536224869673,0.045,282.19312,0.487254561446472
BTC-25DEC26-135000-P,put,64135.26,135000.0,0.5483536224869673,0.045,71590.983975,0.885752359004344
BTC-25DEC26-140000-C,call,64134.8,140000.0,0.5483536224869673,0.045,246.91898000000003,0.49626620968238494
BTC-25DEC26-140000-P,put,64136.71,140000.0,0.5483536224869673,0.045,76563.1975625,0.918548026462176
BTC-25DEC26-150000-C,call,64133.63,150000.0,0.5483536224869673,0.045,202.02093449999998,0.5166836918816754
BTC-25DEC26-150000-P,put,64133.63,150000.0,0.5483536224869673,0.045,86516.26686999999,0.9809546480526772
BTC-25DEC26-160000-C,call,64110.0,160000.0,0.5483536224869673,0.045,163.4805,0.533483564234324
BTC-25DEC26-170000-C,call,64108.87,170000.0,0.5483536224869673,0.045,147.450401,0.5552773974217213
BTC-25DEC26-180000-C,call,64097.59,180000.0,0.5483536224869673,0.045,115.37566199999999,0.564961717993055
BTC-25DEC26-190000-C,call,64097.3,190000.0,0.5483536224869673,0.045,96.14595000000001,0.5772284889385612
BTC-25DEC26-200000-C,call,64097.3,200000.0,0.5483536224869673,0.045,86.531355,0.5930532363239359
BTC-25DEC26-210000-C,call,64097.92,210000.0,0.5483536224869673,0.045,73.712608,0.6038046752434165
BTC-25DEC26-220000-C,call,64097.92,220000.0,0.5483536224869673,0.045,67.30281599999999,0.6178643909680196
BTC-25DEC26-230000-C,call,64096.8,230000.0,0.5483536224869673,0.045,57.68712,0.6267171028918381
BTC-25DEC26-240000-C,call,64099.94,240000.0,0.5483536224869673,0.045,51.279952,0.6369150925256929
BTC-25DEC26-250000-C,call,64108.38,250000.0,0.5483536224869673,0.045,51.286703999993584,0.6536873500638163
BTC-26MAR27-40000-C,call,64789.78,40000.0,0.797668690980118,0.045,26774.376584999998,0.39923300456696525
BTC-26MAR27-40000-P,put,64789.3,40000.0,0.797668690980118,0.045,1943.679,0.5637195997688881
BTC-26MAR27-50000-C,call,64790.48,50000.0,0.797668690980118,0.045,18999.80826,0.41241465847336417
BTC-26MAR27-50000-P,put,64793.62,50000.0,0.797668690980118,0.045,4179.1884900000005,0.5267230131853534
BTC-26MAR27-52000-C,call,64793.66,52000.0,0.797668690980118,0.045,17640.073935,0.4133018666529037
BTC-26MAR27-52000-P,put,64793.66,52000.0,0.797668690980118,0.045,4810.929255,0.5226710858370616
BTC-26MAR27-54000-C,call,64793.67,54000.0,0.797668690980118,0.045,16311.806422499998,0.41191610577287885
BTC-26MAR27-54000-P,put,64792.31,54000.0,0.797668690980118,0.045,5491.148272499993,0.5184278736297595
BTC-26MAR27-55000-C,call,64792.31,55000.0,0.797668690980118,0.045,15695.937097499998,0.4125784553289195
BTC-26MAR27-55000-P,put,64796.81,55000.0,0.797668690980118,0.045,5847.9121024999995,0.5162359225811279
BTC-26MAR27-56000-C,call,64802.93,56000.0,0.797668690980118,0.045,15082.881957500002,0.4118850375306009
BTC-26MAR27-56000-P,put,64802.23,56000.0,0.797668690980118,0.045,6237.2146375,0.5151041687671093
BTC-26MAR27-58000-C,call,64802.23,58000.0,0.797668690980118,0.045,13916.2788925,0.4118014411994861
BTC-26MAR27-58000-P,put,64802.19,58000.0,0.797668690980118,0.045,7063.43871,0.5130352322229574
BTC-26MAR27-60000-C,call,64802.34,60000.0,0.797668690980118,0.045,12798.46215,0.4106377080030008
BTC-26MAR27-60000-P,put,64799.82,60000.0,0.797668690980118,0.045,7970.37786,0.5122121764672439
BTC-26MAR27-62000-C,call,64799.82,62000.0,0.797668690980118,0.045,11744.967375,0.4094173001502766
BTC-26MAR27-62000-P,put,64799.91,62000.0,0.797668690980118,0.045,8926.187602500002,0.5111402581180167
BTC-26MAR27-64000-C,call,64799.18,64000.0,0.797668690980118,0.045,10756.66388,0.4080998453308696
BTC-26MAR27-64000-P,put,64799.27,64000.0,0.797668690980118,0.045,9962.887762499999,0.5113333736606097
BTC-26MAR27-65000-C,call,64799.27,65000.0,0.797668690980118,0.045,10303.083929999999,0.40816373042172077
BTC-26MAR27-65000-P,put,64800.06,65000.0,0.797668690980118,0.045,10497.60972,0.5112929111490506
BTC-26MAR27-66000-C,call,64799.95,66000.0,0.797668690980118,0.045,9865.7923875,0.40821594417585566
BTC-26MAR27-66000-P,put,64799.95,66000.0,0.797668690980118,0.045,11048.391474999993,0.5113841440660506
BTC-26MAR27-68000-C,call,64786.48,68000.0,0.797668690980118,0.045,9021.517339999995,0.4079431591439795
BTC-26MAR27-68000-P,put,64776.59,68000.0,0.797668690980118,0.045,12113.222329999999,0.5078575164605453
BTC-26MAR27-70000-C,call,64776.12,70000.0,0.797668690980118,0.045,8258.9553,0.40848150564325414
BTC-26MAR27-70000-P,put,64777.57,70000.0,0.797668690980118,0.045,13344.179419999999,0.509995459020041
BTC-26MAR27-72000-C,call,64777.57,72000.0,0.797668690980118,0.045,7530.392512499993,0.4077060324013765
BTC-26MAR27-72000-P,put,64777.56,72000.0,0.797668690980118,0.045,14655.92295,0.5135956760991368
BTC-26MAR27-74000-C,call,64780.71,74000.0,0.797668690980118,0.045,6882.9504375,0.40804564449069924
BTC-26MAR27-74000-P,put,64780.71,74000.0,0.797668690980118,0.045,16000.835369999999,0.5167891439615026
BTC-26MAR27-76000-C,call,64780.28,76000.0,0.797668690980118,0.045,6283.68716,0.40831533380683
BTC-26MAR27-76000-P,put,64779.92,76000.0,0.797668690980118,0.045,17409.603499999997,0.5208885543839666
BTC-26MAR27-78000-C,call,64780.19,78000.0,0.797668690980118,0.045,5700.65672,0.40714978402608937
BTC-26MAR27-78000-P,put,64780.19,78000.0,0.797668690980118,0.045,18851.03529,0.5247740527657763
BTC-26MAR27-80000-C,call,64779.83,80000.0,0.797668690980118,0.045,5263.361187500001,0.410489405505271
BTC-26MAR27-80000-P,put,64780.49,80000.0,0.797668690980118,0.045,20357.268982499998,0.5299490450438236
BTC-26MAR27-82000-C,call,64780.49,82000.0,0.797668690980118,0.045,4777.5611375,0.4097503240475848
BTC-26MAR27-82000-P,put,64780.68,82000.0,0.797668690980118,0.045,22657.042830000002,0.5685258821873347
BTC-26MAR27-84000-C,call,64780.68,84000.0,0.797668690980118,0.045,4405.0862400000005,0.41249461234539425
BTC-26MAR27-84000-P,put,64780.49,84000.0,0.797668690980118,0.045,24276.488627500003,0.5762025422910398
BTC-26MAR27-85000-C,call,64781.26,85000.0,0.797668690980118,0.045,4210.7819,0.41286226156310013
BTC-26MAR27-85000-P,put,64787.98,85000.0,0.797668690980118,0.045,25089.145255,0.5799360026325469
BTC-26MAR27-86000-C,call,64787.98,86000.0,0.797668690980118,0.045,4033.0517550000004,0.413528824994778
BTC-26MAR27-86000-P,put,64792.34,86000.0,0.797668690980118,0.045,25916.936,0.5839934020748192
BTC-26MAR27-88000-C,call,64792.68,88000.0,0.797668690980118,0.045,3709.3809300000003,0.41541933411299553
BTC-26MAR27-88000-P,put,64792.68,88000.0,0.797668690980118,0.045,27569.28534,0.5909849533953756
BTC-26MAR27-90000-C,call,64802.05,90000.0,0.797668690980118,0.045,3402.107625,0.4166177078655961
BTC-26MAR27-90000-P,put,64802.4,90000.0,0.797668690980118,0.045,29258.283600000002,0.5989147356375817
BTC-26MAR27-92000-C,call,64805.79,92000.0,0.797668690980118,0.045,3126.8793675,0.4181806556930357
BTC-26MAR27-92000-P,put,64805.91,92000.0,0.797668690980118,0.045,30961.023502500004,0.6064221098402298
BTC-26MAR27-94000-C,call,64808.96,94000.0,0.797668690980118,0.045,2867.79648,0.41930657972511537
BTC-26MAR27-94000-P,put,64810.41,94000.0,0.797668690980118,0.045,32713.054447500002,0.6153988044726568
BTC-26MAR27-95000-C,call,64810.41,95000.0,0.797668690980118,0.045,2770.645027499994,0.4212204488460975
BTC-26MAR27-95000-P,put,64810.41,95000.0,0.797668690980118,0.045,33604.197585,0.6202407957300187
BTC-26MAR27-96000-C,call,64810.79,96000.0,0.797668690980118,0.045,2657.2423900000003,0.42194883085428886
BTC-26MAR27-96000-P,put,64810.07,96000.0,0.797668690980118,0.045,34495.1597575,0.6248918858124999
BTC-26MAR27-98000-C,call,64810.07,98000.0,0.797668690980118,0.045,2446.5801425,0.4234946496099565
BTC-26MAR27-98000-P,put,64810.16,98000.0,0.797668690980118,0.045,36293.6896,0.6344940584460692
BTC-26MAR27-100000-C,call,64807.56,100000.0,0.797668690980118,0.045,2252.06271,0.42492134041208746
BTC-26MAR27-100000-P,put,64807.56,100000.0,0.797668690980118,0.045,38090.64339,0.6433225818788989
BTC-26MAR27-102000-C,call,64805.99,102000.0,0.797668690980118,0.045,2089.9931775,0.4273478490800514
BTC-26MAR27-102000-P,put,64806.26,102000.0,0.797668690980118,0.045,39904.454595,0.6524054841135024
BTC-26MAR27-104000-C,call,64806.8,104000.0,0.797668690980118,0.045,1944.204,0.4298909527421251
BTC-26MAR27-104000-P,put,64806.8,104000.0,0.797668690980118,0.045,41751.7809,0.6626105133054659
BTC-26MAR27-105000-C,call,64806.88,105000.0,0.797668690980118,0.045,1863.1977999999935,0.4302713610624528
BTC-26MAR27-105000-P,put,64807.25,105000.0,0.797668690980118,0.045,40990.58562500001,0.5839116849189105
BTC-26MAR27-106000-C,call,64807.25,106000.0,0.797668690980118,0.045,1782.199375,0.4303967892068376
BTC-26MAR27-106000-P,put,64807.3,106000.0,0.797668690980118,0.045,43599.111075,0.6723327896771896
BTC-26MAR27-108000-C,call,64807.39,108000.0,0.797668690980118,0.045,1652.5884449999999,0.43227880952560704
BTC-26MAR27-108000-P,put,64807.68,108000.0,0.797668690980118,0.045,45462.58752,0.6823788493754313
BTC-26MAR27-110000-C,call,64809.36,110000.0,0.797668690980118,0.045,1555.42464,0.4357917402597036
BTC-26MAR27-110000-P,put,64809.36,110000.0,0.797668690980118,0.045,47359.43982,0.6936768339508691
BTC-26MAR27-112000-C,call,64809.36,112000.0,0.797668690980118,0.045,1442.0082599999998,0.4373542573311261
BTC-26MAR27-112000-P,put,64808.77,112000.0,0.797668690980118,0.045,49238.463007499995,0.7036481717748299
BTC-26MAR27-115000-C,call,64808.77,115000.0,0.797668690980118,0.045,1296.1753999999999,0.44028395428668093
BTC-26MAR27-115000-P,put,64809.52,115000.0,0.797668690980118,0.045,52090.651699999995,0.7196436345271991
BTC-26MAR27-120000-C,call,64813.35,120000.0,0.797668690980118,0.045,1118.0302875,0.44765611781301257
BTC-26MAR27-120000-P,put,64809.47,120000.0,0.797668690980118,0.045,56886.5122925,0.7467635982580486
BTC-26MAR27-125000-C,call,64813.35,125000.0,0.797668690980118,0.045,955.9969124999999,0.4532284043459179
BTC-26MAR27-125000-P,put,64815.67,125000.0,0.797668690980118,0.045,61753.129592499994,0.7759213023097042
BTC-26MAR27-130000-C,call,64815.67,130000.0,0.797668690980118,0.045,842.60371,0.4609563826510896
BTC-26MAR27-130000-P,put,64816.64,130000.0,0.797668690980118,0.045,66615.30176000002,0.8031712653675424
BTC-26MAR27-140000-C,call,64818.46,140000.0,0.797668690980118,0.045,664.3892149999934,0.4752933855596886
BTC-26MAR27-140000-P,put,64818.94,140000.0,0.797668690980118,0.045,76421.53025999998,0.8579833365782579
BTC-26MAR27-150000-C,call,64828.53,150000.0,0.797668690980118,0.045,534.8353725000001,0.488542337007814
BTC-26MAR27-150000-P,put,64828.7,150000.0,0.797668690980118,0.045,86303.206875,0.9126127686007846
BTC-26MAR27-160000-C,call,64831.96,160000.0,0.797668690980118,0.045,437.61573,0.5008185357326798
BTC-26MAR27-160000-P,put,64831.43,160000.0,0.797668690980118,0.045,96209.84212,0.9646734496030046
BTC-26MAR27-170000-C,call,64832.79,170000.0,0.797668690980118,0.045,353.3387055,0.5100524115025897
BTC-26MAR27-170000-P,put,64808.14,170000.0,0.797668690980118,0.045,106074.723145,1.0105935066107081
BTC-26MAR27-180000-C,call,64808.79,180000.0,0.797668690980118,0.045,317.563071,0.5261193102578428
BTC-26MAR27-180000-P,put,64808.53,180000.0,0.797668690980118,0.045,116088.2793625,1.0623310613614365
BTC-26MAR27-190000-C,call,64808.16,190000.0,0.797668690980118,0.045,268.953864,0.5357433041673894
BTC-26MAR27-200000-C,call,64813.53,200000.0,0.797668690980118,0.045,239.81006100000002,0.5478269262729243
